20,103
20.02,91
20.04,94
20.06,109
20.08,101
20.1,113
20.12,101
20.14,85
20.16,107
20.18,98
20.2,85
20.22,100
20.24,94
20.26,81
20.28,79
20.3,85
20.32,77
20.34,99
20.36,90
20.38,67
20.4,88
20.42,95
20.44,88
20.46,89
20.48,90
20.5,95
20.52,81
20.54,98
20.56,95
20.58,97
20.6,93
20.62,83
20.64,77
20.66,90
20.68,104
20.7,94
20.72,88
20.74,91
20.76,85
20.78,80
20.8,80
20.82,82
20.84,68
20.86,91
20.88,92
20.9,90
20.92,93
20.94,74
20.96,84
20.98,75
21,87
21.02,94
21.04,66
21.06,84
21.08,89
21.1,83
21.12,73
21.14,75
21.16,75
21.18,91
21.2,83
21.22,86
21.24,69
21.26,100
21.28,76
21.3,85
21.32,87
21.34,85
21.36,77
21.38,68
21.4,89
21.42,87
21.44,76
21.46,80
21.48,81
21.5,87
21.52,89
21.54,88
21.56,94
21.58,85
21.6,82
21.62,88
21.64,82
21.66,73
21.68,81
21.7,83
21.72,85
21.74,87
21.76,69
21.78,95
21.8,69
21.82,84
21.84,83
21.86,83
21.88,80
21.9,73
21.92,77
21.94,80
21.96,86
21.98,77
22,61
22.02,89
22.04,91
22.06,76
22.08,77
22.1,74
22.12,88
22.14,87
22.16,76
22.18,90
22.2,86
22.22,78
22.24,81
22.26,84
22.28,83
22.3,83
22.32,86
22.34,86
22.36,75
22.38,80
22.4,86
22.42,87
22.44,79
22.46,59
22.48,83
22.5,69
22.52,70
22.54,85
22.56,62
22.58,82
22.6,84
22.62,77
22.64,93
22.66,99
22.68,82
22.7,73
22.72,84
22.74,80
22.76,78
22.78,87
22.8,75
22.82,80
22.84,66
22.86,86
22.88,85
22.9,60
22.92,86
22.94,81
22.96,83
22.98,66
23,95
23.02,80
23.04,76
23.06,67
23.08,79
23.1,97
23.12,88
23.14,77
23.16,84
23.18,79
23.2,76
23.22,67
23.24,97
23.26,68
23.28,78
23.3,95
23.32,79
23.34,88
23.36,88
23.38,72
23.4,78
23.42,92
23.44,72
23.46,78
23.48,76
23.5,73
23.52,84
23.54,84
23.56,70
23.58,96
23.6,78
23.62,75
23.64,79
23.66,79
23.68,85
23.7,81
23.72,68
23.74,68
23.76,87
23.78,69
23.8,83
23.82,88
23.84,71
23.86,86
23.88,71
