724.37570689966446,2772
724.430589202546,2838
724.485467629495,2814
724.54034217923368,2832
724.59521285048459,2836
724.65007964197025,2854
724.70494255241363,2848
724.75980158053824,2818
724.81465672506727,2863
724.86950798472458,2893
724.92435535823392,2841
724.97919884431974,2894
725.03403844170646,2836
725.08887414911851,2882
725.14370596528124,2875
725.19853388891977,2919
725.25335791875943,2850
725.30817805352592,2872
725.36299429194526,2844
725.41780663274369,2863
725.47261507464771,2852
725.527419616384,2865
725.58222025667942,2910
725.63701699426144,2892
725.69180982785724,2844
725.74659875619477,2902
725.80138377800176,2911
725.85616489200686,2890
725.910942096938,2928
725.96571539152444,2934
726.02048477449489,2903
726.07525024457857,2893
726.13001180050492,2941
726.184769441004,2980
726.23952316480541,2912
726.29427297063955,2896
726.34901885723707,2925
726.40376082332853,2923
726.45849886764518,2904
726.51323298891793,2921
726.56796318587863,2912
726.62268945725884,2917
726.67741180179064,2924
726.73213021820641,2915
726.78684470523854,2980
726.84155526162,2966
726.89626188608361,2936
726.9509645773627,2915
727.00566333419113,2936
727.06035815530242,2923
727.11504903943069,2950
727.16973598531024,2932
727.22441899167586,2954
727.2790980572621,2978
727.3337731808042,2941
727.38844436103739,2937
727.44311159669746,2954
727.49777488652012,2991
727.5524342292415,2953
727.60708962359809,2962
727.66174106832636,2913
727.71638856216327,2927
727.771032103846,2964
727.82567169211211,2951
727.8803073256986,2979
727.93493900334431,2968
727.98956672378665,2960
728.04419048576449,2965
728.09881028801647,2989
728.15342612928146,2967
728.20803800829856,2995
728.26264592380733,2971
728.31724987454777,2983
728.37184985925933,2966
728.42644587668258,2949
728.481037925558,2968
728.53562600462624,2928
728.59021011262848,2928
728.64479024830609,2952
728.69936641040022,2972
728.7539385976529,2932
728.80850680880633,2950
728.86307104260277,2993
728.91763129778451,2948
728.97218757309463,2964
729.02673986727621,2960
729.08128817907243,2969
729.13583250722729,3001
729.19037285048432,3019
729.244909207588,2972
729.29944157728244,2950
729.3539699583124,3002
729.40849434942277,2984
729.463014749359,2986
729.5175311568662,3002
729.5720435706902,3006
729.62655198957714,3005
729.68105641227282,3003
729.73555683752431,2987
729.790053264078,3041
729.84454569068123,3064
729.89903411608088,3033
729.9535185390248,3029
730.00799895826049,2970
730.0624753725366,2997
730.116947780601,2998
730.17141618120229,3020
730.22588057308951,3043
730.28034095501209,3045
730.33479732571868,3041
730.38924968395963,3060
730.4436980284845,3042
730.49814235804354,3012
730.55258267138731,3065
730.60701896726641,3045
730.6614512444321,3034
730.71587950163541,3081
730.77030373762773,3050
730.82472395116088,3048
730.87914014098715,3022
730.93355230585871,3053
730.9879604445282,3088
731.04236455574812,3068
731.09676463827213,3030
731.15116069085332,3110
731.20555271224521,3074
731.259940701202,3066
731.31432465647777,3049
731.36870457682676,3068
731.42308046100391,3063
731.47745230776411,3064
731.5318201158625,3108
731.58618388405489,3050
731.64054361109675,3064
731.69489929574434,3075
731.74925093675392,3090
731.80359853288189,3111
731.8579420828853,3104
731.91228158552133,3071
731.96661703954726,3092
732.02094844372073,3088
732.07527579679947,3108
732.129599097542,3132
732.18391834470674,3099
732.23823353705234,3104
732.29254467333772,3165
732.34685175232221,3181
732.40115477276549,3121
732.45545373342713,3118
732.50974863306749,3151
732.56403947044657,3144
732.61832624432532,3116
732.67260895346453,3187
732.72688759662515,3155
732.78116217256888,3186
732.83543268005724,3143
732.88969911785227,3146
732.943961484716,3158
732.99821977941167,3161
733.05247400070107,3155
733.1067241473479,3126
733.16097021811538,3168
733.21521221176693,3179
733.26945012706665,3195
733.32368396277866,3153
733.377913717667,3164
733.4321393904969,3200
733.48636098003294,3198
733.54057848504044,3196
733.594791904285,3206
733.64900123653229,3182
733.70320648054837,3215
733.75740763509953,3202
733.81160469895258,3201
733.865797670874,3248
733.9199865496314,3190
733.97417133399188,3239
734.02835202272308,3199
734.08252861459323,3198
734.13670110837029,3227
734.190869502823,3273
734.24503379672012,3241
734.29919398883055,3248
734.35335007792366,3299
734.407502062769,3255
734.46164994213677,3246
734.51579371479693,3322
734.56993337951974,3267
734.62406893507625,3293
734.67820038023717,3318
734.73232771377388,3308
734.78645093445778,3248
734.840570041061,3308
734.89468503235537,3283
734.94879590711309,3296
735.00290266410718,3335
735.05700530211038,3306
735.11110381989579,3310
735.16519821623717,3369
735.21928848990785,3314
735.27337463968229,3343
735.32745666433436,3342
735.381534562639,3294
735.43560833337074,3260
735.48967797530509,3315
735.54374348721717,3356
735.59780486788281,3344
735.65186211607772,3400
735.70591523057863,3377
735.75996421016146,3366
735.81400905360351,3375
735.86804975968164,3385
735.92208632717313,3393
735.97611875485586,3338
736.03014704150746,3390
736.08417118590637,3346
736.13819118683091,3347
736.19220704306,3439
736.24621875337232,3430
736.30022631654754,3437
736.35422973136485,3399
736.40822899660475,3419
