790.72920930967928,29510
790.78185404000419,29975
790.8344946702382,30374
790.88713119915167,29916
790.93976362551507,29967
790.99239194809923,30002
791.04501616567518,30056
791.09763627701466,29716
791.150252280889,29143
791.20286417607065,29318
791.25547196133118,29217
791.30807563544317,29219
791.36067519717949,29136
791.4132706453131,29067
791.46586197861711,29032
791.51844919586529,29475
791.57103229583106,29530
791.62361127728877,29200
791.67618613901266,28754
791.72875687977728,28641
791.78132349835755,28479
791.83388599352838,28509
791.88644436406537,28391
791.93899860874387,28171
791.99154872634017,27994
792.04409471563031,27573
792.09663657539068,27252
792.14917430439789,27528
792.20170790142913,27428
792.25423736526159,27186
792.3067626946729,27052
792.35928388844047,26786
792.41180094534275,27438
792.46431386415793,27391
792.51682264366445,27216
792.56932728264155,27158
792.621827779868,27136
792.67432413412337,27053
792.72681634418734,26870
792.77930440883961,26659
792.83178832686076,26646
792.884268097031,26333
792.9367437181312,26100
792.98921518894235,26079
793.04168250824557,25988
793.09414567482293,25891
793.14660468745569,25790
793.19905954492606,25569
793.25151024601655,25346
793.30395678950993,25298
793.35639917418882,25343
793.40883739883645,25315
793.4612714622366,25083
793.51370136317257,24942
793.5661271004285,24638
793.61854867278873,24543
793.67096607903773,24534
793.72337931796028,24658
793.77578838834154,24522
793.828193288967,24190
793.88059401862211,23761
793.93299057609283,23677
793.98538296016511,23966
794.03777116962567,23667
794.09015520326113,23760
794.14253505985857,23504
794.19491073820518,23518
794.24728223708848,23650
794.29964955529624,23340
794.35201269161655,23037
794.404371644838,22949
794.45672641374892,22911
794.50907699713844,22771
794.56142339379551,22841
794.61376560250972,23041
794.666103622071,22838
794.718437451269,22613
794.7707670888941,22422
794.823092533737,22384
794.87541378458832,22507
794.92773084023941,22086
794.98004369948137,22023
795.03235236110618,21989
795.08465682390568,22074
795.1369570866716,21975
795.189253148197,21631
795.24154500727457,21926
795.293832662697,22037
795.34611611325806,22007
795.39839535775093,22103
795.45067039496973,21705
795.50294122370838,21617
795.55520784276155,21506
795.60747025092383,21678
795.65972844699,21616
795.71198242975561,21326
795.764232198016,21179
795.81647775056706,21060
795.86871908620481,21095
795.9209562037255,20934
795.973189101926,21066
796.025417779603,20825
796.07764223555409,20823
796.12986246857622,20741
796.18207847746748,20742
796.23429026102576,21199
796.28649781804938,21194
796.33870114733679,21029
796.39090024768734,21134
796.44309511789947,20905
796.49528575677334,21022
796.54747216310818,20980
796.59965433570392,20659
796.651832273361,20294
796.70400597488,20426
796.75617543906162,20374
796.808340664707,20165
796.86050165061772,20061
796.91265839559514,19964
796.96481089844121,19620
797.01695915795847,19764
797.069103172949,19860
797.12124294221587,19724
797.173378464562,19676
797.22550973879117,19532
797.27763676370637,19382
797.3297595381116,19173
797.38187806081169,19047
797.43399233061029,18740
797.48610234631258,18567
797.53820810672357,18654
797.59030961064866,18582
797.64240685689333,18491
797.69449984426331,18672
797.7465885715651,18661
797.79867303760489,18707
797.85075324118964,18706
