20,73
20.02,81
20.04,85
20.06,80
20.08,69
20.1,73
20.12,77
20.14,104
20.16,75
20.18,87
20.2,60
20.22,94
20.24,76
20.26,76
20.28,79
20.3,85
20.32,87
20.34,77
20.36,88
20.38,78
20.4,65
20.42,79
20.44,48
20.46,85
20.48,75
20.5,74
20.52,63
20.54,69
20.56,80
20.58,105
20.6,89
20.62,80
20.64,79
20.66,92
20.68,68
20.7,62
20.72,71
20.74,66
20.76,69
20.78,92
20.8,81
20.82,74
20.84,74
20.86,75
20.88,63
20.9,68
20.92,67
20.94,66
20.96,78
20.98,64
21,70
21.02,79
21.04,60
21.06,65
21.08,68
21.1,60
21.12,88
21.14,73
21.16,63
21.18,76
21.2,89
21.22,50
21.24,65
21.26,56
21.28,75
21.3,67
21.32,73
21.34,70
21.36,76
21.38,71
21.4,66
21.42,84
21.44,68
21.46,62
21.48,77
21.5,72
21.52,74
21.54,69
21.56,74
21.58,84
21.6,71
21.62,64
21.64,72
21.66,70
21.68,76
21.7,81
21.72,74
21.74,80
21.76,75
21.78,58
21.8,68
21.82,62
21.84,64
21.86,70
21.88,77
21.9,79
21.92,68
21.94,67
21.96,71
21.98,66
22,69
22.02,76
22.04,65
22.06,80
22.08,72
22.1,56
22.12,65
22.14,72
22.16,73
22.18,69
22.2,74
22.22,67
22.24,81
22.26,61
22.28,74
22.3,66
22.32,76
22.34,51
22.36,73
22.38,80
22.4,68
22.42,68
22.44,69
22.46,66
22.48,69
22.5,76
22.52,72
22.54,54
22.56,76
22.58,60
22.6,64
22.62,67
22.64,71
22.66,62
22.68,70
22.7,76
22.72,46
22.74,78
22.76,71
22.78,67
22.8,69
22.82,78
22.84,68
22.86,70
22.88,67
22.9,65
22.92,70
22.94,78
22.96,58
22.98,55
23,72
23.02,66
23.04,63
23.06,62
23.08,65
23.1,65
23.12,65
23.14,75
23.16,58
23.18,60
23.2,73
23.22,68
23.24,73
23.26,59
23.28,53
23.3,77
23.32,76
23.34,57
23.36,59
23.38,59
23.4,66
23.42,70
23.44,62
23.46,66
23.48,63
23.5,63
23.52,59
23.54,62
23.56,52
23.58,57
23.6,63
23.62,61
23.64,75
23.66,54
23.68,61
23.7,91
23.72,67
23.74,78
23.76,71
23.78,50
23.8,74
23.82,70
23.84,82
23.86,59
23.88,53
23.9,80
23.92,81
23.94,65
23.96,50
23.98,76
24,67
24.02,59
24.04,71
24.06,60
24.08,75
24.1,67
24.12,62
24.14,72
24.16,59
24.18,68
24.2,67
24.22,61
24.24,72
24.26,59
24.28,52
24.3,73
24.32,70
24.34,72
24.36,57
24.38,75
24.4,73
24.42,76
24.44,61
24.46,55
24.48,54
24.5,65
24.52,64
24.54,72
24.56,60
24.58,68
24.6,50
24.62,73
24.64,74
24.66,51
24.68,68
24.7,79
24.72,69
24.74,84
24.76,58
24.78,71
24.8,76
24.82,57
24.84,80
24.86,62
24.88,70
24.9,77
24.92,68
24.94,61
24.96,67
24.98,60
25,75
25.02,71
25.04,75
25.06,58
25.08,76
25.1,66
25.12,62
25.14,71
25.16,72
25.18,63
25.2,67
25.22,73
25.24,64
25.26,67
25.28,62
25.3,65
25.32,57
25.34,64
25.36,60
25.38,68
25.4,61
25.42,63
25.44,67
25.46,63
25.48,69
25.5,73
25.52,61
25.54,61
25.56,68
25.58,61
25.6,71
25.62,69
25.64,53
25.66,88
25.68,61
25.7,62
25.72,77
25.74,66
25.76,69
25.78,70
25.8,67
25.82,63
25.84,66
25.86,72
25.88,69
25.9,55
25.92,59
25.94,59
25.96,55
25.98,60
26,73
26.02,50
26.04,52
26.06,61
26.08,63
26.1,48
26.12,68
26.14,61
26.16,79
26.18,71
26.2,59
26.22,63
26.24,54
26.26,68
26.28,49
26.3,65
26.32,67
26.34,66
26.36,57
26.38,69
26.4,79
26.42,63
26.44,59
26.46,65
26.48,74
26.5,66
26.52,64
26.54,66
26.56,60
26.58,59
26.6,62
26.62,52
26.64,63
26.66,81
26.68,61
26.7,74
26.72,68
26.74,69
26.76,74
26.78,56
26.8,70
26.82,84
26.84,85
26.86,87
26.88,66
26.9,84
26.92,99
26.94,83
26.96,93
26.98,141
27,132
27.02,146
27.04,166
27.06,184
27.08,233
27.1,224
27.12,224
27.14,242
27.16,212
27.18,217
27.2,224
27.22,208
27.24,212
27.26,233
27.28,235
27.3,245
27.32,346
27.34,421
27.36,451
27.38,523
27.4,528
27.42,556
27.44,523
27.46,468
27.48,383
27.5,320
27.52,283
27.54,222
27.56,151
27.58,128
27.6,115
27.62,96
27.64,90
27.66,81
27.68,71
27.7,78
27.72,65
27.74,82
27.76,65
27.78,78
27.8,63
27.82,72
27.84,76
27.86,99
27.88,67
27.9,87
27.92,78
27.94,81
27.96,80
27.98,74
28,89
28.02,71
28.04,78
28.06,73
28.08,74
28.1,70
28.12,59
28.14,86
28.16,67
28.18,60
28.2,83
28.22,63
28.24,71
28.26,83
28.28,78
28.3,70
28.32,73
28.34,77
28.36,90
28.38,75
28.4,74
28.42,78
28.44,58
28.46,72
28.48,69
28.5,73
28.52,75
28.54,80
28.56,73
28.58,78
28.6,71
28.62,66
28.64,74
28.66,75
28.68,67
28.7,72
28.72,60
28.74,76
28.76,74
28.78,78
28.8,70
28.82,55
28.84,59
28.86,60
28.88,77
28.9,58
28.92,62
28.94,66
28.96,70
28.98,61
29,69
29.02,77
29.04,67
29.06,66
29.08,72
29.1,57
29.12,66
29.14,70
29.16,68
29.18,56
29.2,86
29.22,57
29.24,52
29.26,70
29.28,67
29.3,58
29.32,59
29.34,62
29.36,82
29.38,59
29.4,61
29.42,59
29.44,61
29.46,55
29.48,71
29.5,57
29.52,79
29.54,51
29.56,67
29.58,74
29.6,71
29.62,63
29.64,67
29.66,82
29.68,64
29.7,68
29.72,53
29.74,63
29.76,58
29.78,75
29.8,69
29.82,54
29.84,64
29.86,61
29.88,63
29.9,66
29.92,71
29.94,74
29.96,72
29.98,80
30,72
30.02,70
30.04,76
30.06,81
30.08,84
30.1,80
30.12,80
30.14,74
30.16,84
30.18,89
30.2,90
30.22,75
30.24,75
30.26,87
30.28,106
30.3,106
30.32,84
30.34,86
30.36,81
30.38,108
30.4,109
30.42,103
30.44,101
30.46,114
30.48,122
30.5,146
30.52,94
30.54,98
30.56,102
30.58,100
30.6,105
30.62,97
30.64,120
30.66,144
30.68,114
30.7,109
30.72,124
30.74,131
30.76,124
30.78,106
30.8,138
30.82,172
30.84,160
30.86,214
30.88,272
30.9,456
30.92,686
30.94,996
30.96,1355
30.98,1658
31,1854
31.02,2096
31.04,2078
31.06,2206
31.08,1957
31.1,1919
31.12,1857
31.14,1765
31.16,1724
31.18,1584
31.2,1525
31.22,1473
31.24,1407
31.26,1322
31.28,1354
31.3,1317
31.32,1288
31.34,1321
31.36,1487
31.38,1621
31.4,1786
31.42,1934
31.44,2053
31.46,2318
31.48,2427
31.5,2473
31.52,2477
31.54,2434
31.56,2305
31.58,2029
31.6,1886
31.62,1697
31.64,1528
31.66,1452
31.68,1362
31.7,1238
31.72,1095
31.74,1101
31.76,937
31.78,763
31.8,681
31.82,590
31.84,581
31.86,454
31.88,390
31.9,354
31.92,271
31.94,276
31.96,204
31.98,188
32,154
32.02,140
32.04,126
32.06,130
32.08,100
32.1,101
32.12,99
32.14,87
32.16,97
32.18,105
32.2,90
32.22,106
32.24,109
32.26,95
32.28,92
32.3,114
32.32,81
32.34,85
32.36,91
32.38,96
32.4,95
32.42,83
32.44,90
32.46,75
32.48,85
32.5,79
32.52,72
32.54,70
32.56,84
32.58,90
32.6,95
32.62,67
32.64,72
32.66,87
32.68,84
32.7,78
32.72,80
32.74,82
32.76,74
32.78,82
32.8,95
32.82,75
32.84,83
32.86,58
32.88,88
32.9,79
32.92,81
32.94,65
32.96,77
32.98,73
33,83
33.02,73
33.04,81
33.06,71
33.08,81
33.1,76
33.12,60
33.14,90
33.16,61
33.18,75
33.2,81
33.22,73
33.24,67
33.26,91
33.28,88
33.3,63
33.32,60
33.34,72
33.36,70
33.38,63
33.4,69
33.42,65
33.44,68
33.46,69
33.48,61
33.5,66
33.52,73
33.54,67
33.56,72
33.58,64
33.6,73
33.62,64
33.64,76
33.66,65
33.68,71
33.7,79
33.72,69
33.74,72
33.76,69
33.78,61
33.8,66
33.82,57
33.84,70
33.86,68
33.88,66
33.9,67
33.92,63
33.94,67
33.96,70
33.98,71
34,52
34.02,83
34.04,56
34.06,53
34.08,61
34.1,53
34.12,71
34.14,69
34.16,67
34.18,77
34.2,49
34.22,65
34.24,61
34.26,75
34.28,66
34.3,65
34.32,69
34.34,64
34.36,49
34.38,58
34.4,63
34.42,59
34.44,62
34.46,55
34.48,66
34.5,58
34.52,65
34.54,66
34.56,69
34.58,65
34.6,70
34.62,77
34.64,68
34.66,68
34.68,52
34.7,55
34.72,58
34.74,65
34.76,72
34.78,64
34.8,56
34.82,69
34.84,56
34.86,69
34.88,69
34.9,57
34.92,58
34.94,72
34.96,57
34.98,69
35,50
35.02,71
35.04,63
35.06,64
35.08,72
35.1,59
35.12,52
35.14,53
35.16,48
35.18,64
35.2,72
35.22,60
35.24,62
35.26,55
35.28,61
35.3,59
35.32,54
35.34,64
35.36,61
35.38,57
35.4,51
35.42,73
35.44,61
35.46,52
35.48,43
35.5,60
35.52,52
35.54,57
35.56,43
35.58,55
35.6,57
35.62,52
35.64,53
35.66,55
35.68,54
35.7,43
35.72,50
35.74,58
35.76,48
35.78,58
35.8,46
35.82,69
35.84,67
35.86,52
35.88,76
35.9,52
35.92,62
35.94,58
35.96,47
35.98,49
36,58
36.02,48
36.04,66
36.06,45
36.08,59
36.1,44
36.12,53
36.14,61
36.16,56
36.18,52
36.2,40
36.22,63
36.24,68
36.26,58
36.28,56
36.3,61
36.32,44
36.34,46
36.36,59
36.38,51
36.4,58
36.42,51
36.44,35
36.46,44
36.48,63
36.5,51
36.52,42
36.54,59
36.56,46
36.58,48
36.6,64
36.62,67
